ID,rock_type
TEST_01245,Granite
TEST_01246,Granite
TEST_01247,Granite
TEST_01248,Granite
TEST_01249,Granite
TEST_01250,Granite
TEST_01251,Granite
TEST_01252,Granite
TEST_01253,Granite
TEST_01254,Granite
TEST_01255,Granite
TEST_01256,Granite
TEST_01257,Granite
TEST_01258,Granite
TEST_01259,Granite
TEST_01260,Granite
TEST_01261,Granite
TEST_01262,Granite
TEST_01263,Granite
TEST_01264,Granite
TEST_01265,Granite
TEST_01266,Granite
TEST_01267,Granite
TEST_01268,Mud_Sandstone
TEST_01269,Granite
TEST_01270,Granite
TEST_01271,Granite
TEST_01272,Granite
TEST_01273,Granite
TEST_01274,Granite
TEST_01275,Granite
TEST_01276,Granite
TEST_01277,Granite
TEST_01278,Granite
TEST_01279,Granite
TEST_01280,Granite
TEST_01281,Granite
TEST_01282,Granite
TEST_01283,Granite
TEST_01284,Granite
TEST_01285,Granite
TEST_01286,Granite
TEST_01287,Granite
TEST_01288,Granite
TEST_01289,Granite
TEST_01290,Granite
TEST_01291,Granite
TEST_01292,Granite
TEST_01293,Granite
TEST_01294,Granite
TEST_01295,Granite
TEST_01296,Granite
TEST_01297,Granite
TEST_01298,Gneiss
TEST_01299,Gneiss
TEST_01300,Mud_Sandstone
TEST_01301,Mud_Sandstone
TEST_01302,Mud_Sandstone
TEST_01303,Mud_Sandstone
TEST_01304,Andesite
TEST_01305,Mud_Sandstone
TEST_01306,Mud_Sandstone
TEST_01307,Mud_Sandstone
TEST_01308,Mud_Sandstone
TEST_01309,Mud_Sandstone
TEST_01310,Mud_Sandstone
TEST_01311,Mud_Sandstone
TEST_01312,Mud_Sandstone
TEST_01313,Mud_Sandstone
TEST_01314,Mud_Sandstone
TEST_01315,Mud_Sandstone
TEST_01316,Mud_Sandstone
TEST_01317,Mud_Sandstone
TEST_01318,Mud_Sandstone
TEST_01319,Mud_Sandstone
TEST_01320,Mud_Sandstone
TEST_01321,Mud_Sandstone
TEST_01322,Mud_Sandstone
TEST_01323,Mud_Sandstone
TEST_01324,Mud_Sandstone
TEST_01325,Mud_Sandstone
TEST_01326,Mud_Sandstone
TEST_01327,Andesite
TEST_01328,Mud_Sandstone
TEST_01329,Mud_Sandstone
TEST_01330,Mud_Sandstone
TEST_01331,Mud_Sandstone
TEST_01332,Mud_Sandstone
TEST_01333,Mud_Sandstone
TEST_01334,Mud_Sandstone
TEST_01335,Mud_Sandstone
TEST_01336,Mud_Sandstone
TEST_01337,Mud_Sandstone
TEST_01338,Mud_Sandstone
TEST_01339,Mud_Sandstone
TEST_01340,Mud_Sandstone
TEST_01341,Mud_Sandstone
TEST_01342,Mud_Sandstone
TEST_01343,Mud_Sandstone
TEST_01344,Mud_Sandstone
TEST_01345,Mud_Sandstone
TEST_01346,Mud_Sandstone
TEST_01347,Mud_Sandstone
TEST_01348,Mud_Sandstone
TEST_01349,Mud_Sandstone
TEST_01350,Mud_Sandstone
TEST_01351,Mud_Sandstone
TEST_01352,Mud_Sandstone
TEST_01353,Mud_Sandstone
TEST_01354,Mud_Sandstone
TEST_01355,Mud_Sandstone
TEST_01356,Mud_Sandstone
TEST_01357,Mud_Sandstone
TEST_01358,Mud_Sandstone
TEST_01359,Mud_Sandstone
TEST_01360,Mud_Sandstone
TEST_01361,Mud_Sandstone
TEST_01362,Mud_Sandstone
TEST_01363,Mud_Sandstone
TEST_01364,Mud_Sandstone
TEST_01365,Mud_Sandstone
TEST_01366,Mud_Sandstone
TEST_01367,Mud_Sandstone
TEST_01368,Mud_Sandstone
TEST_01369,Mud_Sandstone
TEST_01370,Mud_Sandstone
TEST_01371,Mud_Sandstone
TEST_01372,Mud_Sandstone
TEST_01373,Mud_Sandstone
TEST_01374,Mud_Sandstone
TEST_01375,Mud_Sandstone
TEST_01376,Mud_Sandstone
TEST_01377,Mud_Sandstone
TEST_01378,Mud_Sandstone
TEST_01379,Mud_Sandstone
TEST_01380,Mud_Sandstone
TEST_01381,Mud_Sandstone
TEST_01382,Mud_Sandstone
TEST_01383,Mud_Sandstone
TEST_01384,Mud_Sandstone
TEST_01385,Mud_Sandstone
TEST_01386,Mud_Sandstone
TEST_01387,Mud_Sandstone
TEST_01388,Weathered_Rock
TEST_01389,Mud_Sandstone
TEST_01390,Mud_Sandstone
TEST_01391,Mud_Sandstone
TEST_01392,Mud_Sandstone
TEST_01393,Mud_Sandstone
TEST_01394,Mud_Sandstone
TEST_01395,Mud_Sandstone
TEST_01396,Mud_Sandstone
TEST_01397,Mud_Sandstone
TEST_01398,Mud_Sandstone
TEST_01399,Mud_Sandstone
TEST_01400,Mud_Sandstone
TEST_01401,Mud_Sandstone
TEST_01402,Mud_Sandstone
TEST_01403,Mud_Sandstone
TEST_01404,Mud_Sandstone
TEST_01405,Mud_Sandstone
TEST_01406,Mud_Sandstone
TEST_01407,Weathered_Rock
TEST_01408,Mud_Sandstone
TEST_01409,Mud_Sandstone
TEST_01410,Mud_Sandstone
TEST_01411,Mud_Sandstone
TEST_01412,Mud_Sandstone
TEST_01413,Mud_Sandstone
TEST_01414,Etc
TEST_01415,Mud_Sandstone
TEST_01416,Mud_Sandstone
TEST_01417,Etc
TEST_01418,Granite
TEST_01419,Mud_Sandstone
TEST_01420,Mud_Sandstone
TEST_01421,Mud_Sandstone
TEST_01422,Mud_Sandstone
TEST_01423,Mud_Sandstone
TEST_01424,Mud_Sandstone
TEST_01425,Mud_Sandstone
TEST_01426,Mud_Sandstone
TEST_01427,Mud_Sandstone
TEST_01428,Mud_Sandstone
TEST_01429,Mud_Sandstone
TEST_01430,Mud_Sandstone
TEST_01431,Mud_Sandstone
TEST_01432,Mud_Sandstone
TEST_01433,Mud_Sandstone
TEST_01434,Basalt
TEST_01435,Mud_Sandstone
TEST_01436,Mud_Sandstone
TEST_01437,Mud_Sandstone
TEST_01438,Mud_Sandstone
TEST_01439,Mud_Sandstone
TEST_01440,Mud_Sandstone
TEST_01441,Mud_Sandstone
TEST_01442,Mud_Sandstone
TEST_01443,Mud_Sandstone
TEST_01444,Mud_Sandstone
TEST_01445,Mud_Sandstone
TEST_01446,Mud_Sandstone
TEST_01447,Mud_Sandstone
TEST_01448,Mud_Sandstone
TEST_01449,Mud_Sandstone
TEST_01450,Mud_Sandstone
TEST_01451,Mud_Sandstone
TEST_01452,Mud_Sandstone
TEST_01453,Mud_Sandstone
TEST_01454,Mud_Sandstone
TEST_01455,Mud_Sandstone
TEST_01456,Mud_Sandstone
TEST_01457,Mud_Sandstone
TEST_01458,Mud_Sandstone
TEST_01459,Mud_Sandstone
TEST_01460,Mud_Sandstone
TEST_01461,Mud_Sandstone
TEST_01462,Mud_Sandstone
TEST_01463,Mud_Sandstone
TEST_01464,Mud_Sandstone
TEST_01465,Mud_Sandstone
TEST_01466,Mud_Sandstone
TEST_01467,Mud_Sandstone
TEST_01468,Andesite
TEST_01469,Mud_Sandstone
TEST_01470,Mud_Sandstone
TEST_01471,Mud_Sandstone
TEST_01472,Mud_Sandstone
TEST_01473,Mud_Sandstone
TEST_01474,Mud_Sandstone
TEST_01475,Mud_Sandstone
TEST_01476,Mud_Sandstone
TEST_01477,Mud_Sandstone
TEST_01478,Mud_Sandstone
TEST_01479,Mud_Sandstone
TEST_01480,Mud_Sandstone
TEST_01481,Mud_Sandstone
TEST_01482,Mud_Sandstone
TEST_01483,Mud_Sandstone
TEST_01484,Weathered_Rock
TEST_01485,Weathered_Rock
TEST_01486,Weathered_Rock
TEST_01487,Mud_Sandstone
TEST_01488,Mud_Sandstone
TEST_01489,Mud_Sandstone
TEST_01490,Mud_Sandstone
TEST_01491,Mud_Sandstone
TEST_01492,Mud_Sandstone
TEST_01493,Mud_Sandstone
TEST_01494,Mud_Sandstone
TEST_01495,Mud_Sandstone
TEST_01496,Mud_Sandstone
TEST_01497,Mud_Sandstone
TEST_01498,Mud_Sandstone
TEST_01499,Mud_Sandstone
TEST_01500,Mud_Sandstone
TEST_01501,Mud_Sandstone
TEST_01502,Mud_Sandstone
TEST_01503,Mud_Sandstone
TEST_01504,Mud_Sandstone
TEST_01505,Mud_Sandstone
TEST_01506,Mud_Sandstone
TEST_01507,Mud_Sandstone
TEST_01508,Mud_Sandstone
TEST_01509,Weathered_Rock
TEST_01510,Mud_Sandstone
TEST_01511,Mud_Sandstone
TEST_01512,Mud_Sandstone
TEST_01513,Mud_Sandstone
TEST_01514,Mud_Sandstone
TEST_01515,Mud_Sandstone
TEST_01516,Mud_Sandstone
TEST_01517,Mud_Sandstone
TEST_01518,Mud_Sandstone
TEST_01519,Mud_Sandstone
TEST_01520,Mud_Sandstone
TEST_01521,Mud_Sandstone
TEST_01522,Mud_Sandstone
TEST_01523,Mud_Sandstone
TEST_01524,Mud_Sandstone
TEST_01525,Mud_Sandstone
TEST_01526,Mud_Sandstone
TEST_01527,Mud_Sandstone
TEST_01528,Mud_Sandstone
TEST_01529,Mud_Sandstone
TEST_01530,Mud_Sandstone
TEST_01531,Mud_Sandstone
TEST_01532,Mud_Sandstone
TEST_01533,Mud_Sandstone
TEST_01534,Mud_Sandstone
TEST_01535,Mud_Sandstone
TEST_01536,Etc
TEST_01537,Mud_Sandstone
TEST_01538,Mud_Sandstone
TEST_01539,Mud_Sandstone
TEST_01540,Mud_Sandstone
TEST_01541,Mud_Sandstone
TEST_01542,Mud_Sandstone
TEST_01543,Mud_Sandstone
TEST_01544,Mud_Sandstone
TEST_01545,Mud_Sandstone
TEST_01546,Mud_Sandstone
TEST_01547,Mud_Sandstone
TEST_01548,Mud_Sandstone
TEST_01549,Mud_Sandstone
TEST_01550,Mud_Sandstone
TEST_01551,Mud_Sandstone
TEST_01552,Mud_Sandstone
TEST_01553,Mud_Sandstone
TEST_01554,Mud_Sandstone
TEST_01555,Mud_Sandstone
TEST_01556,Mud_Sandstone
TEST_01557,Mud_Sandstone
TEST_01558,Weathered_Rock
TEST_01559,Mud_Sandstone
TEST_01560,Mud_Sandstone
TEST_01561,Mud_Sandstone
TEST_01562,Mud_Sandstone
TEST_01563,Mud_Sandstone
TEST_01564,Mud_Sandstone
TEST_01565,Mud_Sandstone
TEST_01566,Mud_Sandstone
TEST_01567,Mud_Sandstone
TEST_01568,Mud_Sandstone
TEST_01569,Mud_Sandstone
TEST_01570,Mud_Sandstone
TEST_01571,Mud_Sandstone
TEST_01572,Mud_Sandstone
TEST_01573,Andesite
TEST_01574,Mud_Sandstone
TEST_01575,Mud_Sandstone
TEST_01576,Mud_Sandstone
TEST_01577,Mud_Sandstone
TEST_01578,Mud_Sandstone
TEST_01579,Mud_Sandstone
TEST_01580,Mud_Sandstone
TEST_01581,Mud_Sandstone
TEST_01582,Mud_Sandstone
TEST_01583,Mud_Sandstone
TEST_01584,Weathered_Rock
TEST_01585,Mud_Sandstone
TEST_01586,Mud_Sandstone
TEST_01587,Mud_Sandstone
TEST_01588,Mud_Sandstone
TEST_01589,Mud_Sandstone
TEST_01590,Mud_Sandstone
TEST_01591,Mud_Sandstone
TEST_01592,Mud_Sandstone
TEST_01593,Mud_Sandstone
TEST_01594,Mud_Sandstone
TEST_01595,Mud_Sandstone
TEST_01596,Mud_Sandstone
TEST_01597,Mud_Sandstone
TEST_01598,Mud_Sandstone
TEST_01599,Mud_Sandstone
TEST_01600,Mud_Sandstone
TEST_01601,Mud_Sandstone
TEST_01602,Mud_Sandstone
TEST_01603,Mud_Sandstone
TEST_01604,Mud_Sandstone
TEST_01605,Mud_Sandstone
TEST_01606,Mud_Sandstone
TEST_01607,Mud_Sandstone
TEST_01608,Mud_Sandstone
TEST_01609,Mud_Sandstone
TEST_01610,Mud_Sandstone
TEST_01611,Mud_Sandstone
TEST_01612,Mud_Sandstone
TEST_01613,Mud_Sandstone
TEST_01614,Mud_Sandstone
TEST_01615,Mud_Sandstone
TEST_01616,Mud_Sandstone
TEST_01617,Mud_Sandstone
TEST_01618,Mud_Sandstone
TEST_01619,Mud_Sandstone
TEST_01620,Mud_Sandstone
TEST_01621,Mud_Sandstone
TEST_01622,Mud_Sandstone
TEST_01623,Mud_Sandstone
TEST_01624,Mud_Sandstone
TEST_01625,Mud_Sandstone
TEST_01626,Gneiss
TEST_01627,Mud_Sandstone
TEST_01628,Mud_Sandstone
TEST_01629,Mud_Sandstone
TEST_01630,Mud_Sandstone
TEST_01631,Mud_Sandstone
TEST_01632,Mud_Sandstone
TEST_01633,Mud_Sandstone
TEST_01634,Mud_Sandstone
TEST_01635,Mud_Sandstone
TEST_01636,Mud_Sandstone
TEST_01637,Mud_Sandstone
TEST_01638,Mud_Sandstone
TEST_01639,Mud_Sandstone
TEST_01640,Mud_Sandstone
TEST_01641,Mud_Sandstone
TEST_01642,Mud_Sandstone
TEST_01643,Mud_Sandstone
TEST_01644,Mud_Sandstone
TEST_01645,Mud_Sandstone
TEST_01646,Mud_Sandstone
TEST_01647,Mud_Sandstone
TEST_01648,Weathered_Rock
TEST_01649,Weathered_Rock
TEST_01650,Mud_Sandstone
TEST_01651,Mud_Sandstone
TEST_01652,Mud_Sandstone
TEST_01653,Mud_Sandstone
TEST_01654,Mud_Sandstone
TEST_01655,Mud_Sandstone
TEST_01656,Mud_Sandstone
TEST_01657,Mud_Sandstone
TEST_01658,Mud_Sandstone
TEST_01659,Mud_Sandstone
TEST_01660,Mud_Sandstone
TEST_01661,Mud_Sandstone
TEST_01662,Mud_Sandstone
TEST_01663,Mud_Sandstone
TEST_01664,Mud_Sandstone
TEST_01665,Mud_Sandstone
TEST_01666,Mud_Sandstone
TEST_01667,Mud_Sandstone
TEST_01668,Mud_Sandstone
TEST_01669,Mud_Sandstone
TEST_01670,Mud_Sandstone
TEST_01671,Mud_Sandstone
TEST_01672,Mud_Sandstone
TEST_01673,Mud_Sandstone
TEST_01674,Mud_Sandstone
TEST_01675,Mud_Sandstone
TEST_01676,Mud_Sandstone
TEST_01677,Mud_Sandstone
TEST_01678,Mud_Sandstone
TEST_01679,Mud_Sandstone
TEST_01680,Mud_Sandstone
TEST_01681,Mud_Sandstone
TEST_01682,Mud_Sandstone
TEST_01683,Mud_Sandstone
TEST_01684,Mud_Sandstone
TEST_01685,Mud_Sandstone
TEST_01686,Mud_Sandstone
TEST_01687,Mud_Sandstone
TEST_01688,Mud_Sandstone
TEST_01689,Mud_Sandstone
TEST_01690,Mud_Sandstone
TEST_01691,Mud_Sandstone
TEST_01692,Mud_Sandstone
TEST_01693,Mud_Sandstone
TEST_01694,Mud_Sandstone
TEST_01695,Mud_Sandstone
TEST_01696,Mud_Sandstone
TEST_01697,Mud_Sandstone
TEST_01698,Mud_Sandstone
TEST_01699,Mud_Sandstone
TEST_01700,Mud_Sandstone
TEST_01701,Mud_Sandstone
TEST_01702,Mud_Sandstone
TEST_01703,Mud_Sandstone
TEST_01704,Mud_Sandstone
TEST_01705,Mud_Sandstone
TEST_01706,Mud_Sandstone
TEST_01707,Mud_Sandstone
TEST_01708,Mud_Sandstone
TEST_01709,Mud_Sandstone
TEST_01710,Mud_Sandstone
TEST_01711,Mud_Sandstone
TEST_01712,Mud_Sandstone
TEST_01713,Mud_Sandstone
TEST_01714,Mud_Sandstone
TEST_01715,Mud_Sandstone
TEST_01716,Mud_Sandstone
TEST_01717,Mud_Sandstone
TEST_01718,Mud_Sandstone
TEST_01719,Mud_Sandstone
TEST_01720,Mud_Sandstone
TEST_01721,Mud_Sandstone
TEST_01722,Mud_Sandstone
TEST_01723,Andesite
TEST_01724,Mud_Sandstone
TEST_01725,Mud_Sandstone
TEST_01726,Weathered_Rock
TEST_01727,Mud_Sandstone
TEST_01728,Mud_Sandstone
TEST_01729,Mud_Sandstone
TEST_01730,Mud_Sandstone
TEST_01731,Mud_Sandstone
TEST_01732,Mud_Sandstone
TEST_01733,Mud_Sandstone
TEST_01734,Mud_Sandstone
TEST_01735,Mud_Sandstone
TEST_01736,Mud_Sandstone
TEST_01737,Mud_Sandstone
TEST_01738,Mud_Sandstone
TEST_01739,Mud_Sandstone
TEST_01740,Mud_Sandstone
TEST_01741,Mud_Sandstone
TEST_01742,Mud_Sandstone
TEST_01743,Mud_Sandstone
TEST_01744,Mud_Sandstone
TEST_01745,Mud_Sandstone
TEST_01746,Mud_Sandstone
TEST_01747,Mud_Sandstone
TEST_01748,Mud_Sandstone
TEST_01749,Mud_Sandstone
TEST_01750,Mud_Sandstone
TEST_01751,Mud_Sandstone
TEST_01752,Mud_Sandstone
TEST_01753,Mud_Sandstone
TEST_01754,Mud_Sandstone
TEST_01755,Mud_Sandstone
TEST_01756,Mud_Sandstone
TEST_01757,Mud_Sandstone
TEST_01758,Mud_Sandstone
TEST_01759,Mud_Sandstone
TEST_01760,Mud_Sandstone
TEST_01761,Mud_Sandstone
TEST_01762,Mud_Sandstone
TEST_01763,Mud_Sandstone
TEST_01764,Mud_Sandstone
TEST_01765,Mud_Sandstone
TEST_01766,Mud_Sandstone
TEST_01767,Mud_Sandstone
TEST_01768,Mud_Sandstone
TEST_01769,Mud_Sandstone
TEST_01770,Mud_Sandstone
TEST_01771,Mud_Sandstone
TEST_01772,Mud_Sandstone
TEST_01773,Mud_Sandstone
TEST_01774,Mud_Sandstone
TEST_01775,Mud_Sandstone
TEST_01776,Mud_Sandstone
TEST_01777,Mud_Sandstone
TEST_01778,Mud_Sandstone
TEST_01779,Mud_Sandstone
TEST_01780,Mud_Sandstone
TEST_01781,Mud_Sandstone
TEST_01782,Mud_Sandstone
TEST_01783,Mud_Sandstone
TEST_01784,Mud_Sandstone
TEST_01785,Mud_Sandstone
TEST_01786,Mud_Sandstone
TEST_01787,Mud_Sandstone
TEST_01788,Mud_Sandstone
TEST_01789,Mud_Sandstone
TEST_01790,Mud_Sandstone
TEST_01791,Mud_Sandstone
TEST_01792,Weathered_Rock
TEST_01793,Weathered_Rock
TEST_01794,Granite
TEST_01795,Granite
TEST_01796,Granite
TEST_01797,Granite
TEST_01798,Granite
TEST_01799,Weathered_Rock
TEST_01800,Granite
TEST_01801,Weathered_Rock
TEST_01802,Granite
TEST_01803,Weathered_Rock
TEST_01804,Granite
TEST_01805,Weathered_Rock
TEST_01806,Weathered_Rock
TEST_01807,Granite
TEST_01808,Granite
TEST_01809,Granite
TEST_01810,Weathered_Rock
TEST_01811,Weathered_Rock
TEST_01812,Granite
TEST_01813,Granite
TEST_01814,Weathered_Rock
TEST_01815,Weathered_Rock
TEST_01816,Granite
TEST_01817,Weathered_Rock
TEST_01818,Granite
TEST_01819,Granite
TEST_01820,Granite
TEST_01821,Granite
TEST_01822,Weathered_Rock
TEST_01823,Granite
TEST_01824,Granite
TEST_01825,Weathered_Rock
TEST_01826,Weathered_Rock
TEST_01827,Granite
TEST_01828,Weathered_Rock
TEST_01829,Weathered_Rock
TEST_01830,Granite
TEST_01831,Granite
TEST_01832,Weathered_Rock
TEST_01833,Granite
TEST_01834,Weathered_Rock
TEST_01835,Weathered_Rock
TEST_01836,Granite
TEST_01837,Granite
TEST_01838,Granite
TEST_01839,Granite
TEST_01840,Granite
TEST_01841,Granite
TEST_01842,Granite
TEST_01843,Granite
TEST_01844,Granite
TEST_01845,Weathered_Rock
TEST_01846,Granite
TEST_01847,Granite
TEST_01848,Granite
TEST_01849,Weathered_Rock
TEST_01850,Granite
TEST_01851,Weathered_Rock
TEST_01852,Granite
TEST_01853,Weathered_Rock
TEST_01854,Weathered_Rock
TEST_01855,Granite
TEST_01856,Granite
TEST_01857,Granite
TEST_01858,Granite
TEST_01859,Granite
TEST_01860,Granite
TEST_01861,Granite
TEST_01862,Weathered_Rock
TEST_01863,Weathered_Rock
TEST_01864,Weathered_Rock
TEST_01865,Granite
TEST_01866,Granite
TEST_01867,Granite
TEST_01868,Granite
TEST_01869,Weathered_Rock
TEST_01870,Granite
TEST_01871,Granite
TEST_01872,Weathered_Rock
TEST_01873,Granite
TEST_01874,Granite
TEST_01875,Weathered_Rock
TEST_01876,Weathered_Rock
TEST_01877,Granite
TEST_01878,Granite
TEST_01879,Granite
TEST_01880,Weathered_Rock
TEST_01881,Granite
TEST_01882,Granite
TEST_01883,Granite
TEST_01884,Granite
TEST_01885,Granite
TEST_01886,Granite
TEST_01887,Granite
TEST_01888,Granite
TEST_01889,Granite
TEST_01890,Granite
TEST_01891,Granite
TEST_01892,Granite
TEST_01893,Granite
TEST_01894,Granite
TEST_01895,Granite
TEST_01896,Mud_Sandstone
TEST_01897,Weathered_Rock
TEST_01898,Weathered_Rock
TEST_01899,Granite
TEST_01900,Granite
TEST_01901,Weathered_Rock
TEST_01902,Granite
TEST_01903,Granite
TEST_01904,Weathered_Rock
TEST_01905,Weathered_Rock
TEST_01906,Granite
TEST_01907,Weathered_Rock
TEST_01908,Weathered_Rock
TEST_01909,Granite
TEST_01910,Granite
TEST_01911,Granite
TEST_01912,Granite
TEST_01913,Weathered_Rock
TEST_01914,Granite
TEST_01915,Weathered_Rock
TEST_01916,Granite
TEST_01917,Granite
TEST_01918,Weathered_Rock
TEST_01919,Granite
TEST_01920,Granite
TEST_01921,Granite
TEST_01922,Weathered_Rock
TEST_01923,Granite
TEST_01924,Granite
TEST_01925,Granite
TEST_01926,Granite
TEST_01927,Weathered_Rock
TEST_01928,Weathered_Rock
TEST_01929,Weathered_Rock
TEST_01930,Granite
TEST_01931,Granite
TEST_01932,Weathered_Rock
TEST_01933,Granite
TEST_01934,Weathered_Rock
TEST_01935,Granite
TEST_01936,Granite
TEST_01937,Granite
TEST_01938,Granite
TEST_01939,Granite
TEST_01940,Weathered_Rock
TEST_01941,Weathered_Rock
TEST_01942,Weathered_Rock
TEST_01943,Etc
TEST_01944,Granite
TEST_01945,Granite
TEST_01946,Weathered_Rock
TEST_01947,Granite
TEST_01948,Granite
TEST_01949,Granite
TEST_01950,Weathered_Rock
TEST_01951,Granite
TEST_01952,Granite
TEST_01953,Weathered_Rock
TEST_01954,Granite
TEST_01955,Granite
TEST_01956,Granite
TEST_01957,Granite
TEST_01958,Granite
TEST_01959,Granite
TEST_01960,Granite
TEST_01961,Weathered_Rock
TEST_01962,Weathered_Rock
TEST_01963,Weathered_Rock
TEST_01964,Granite
TEST_01965,Granite
TEST_01966,Granite
TEST_01967,Granite
TEST_01968,Granite
TEST_01969,Granite
TEST_01970,Weathered_Rock
TEST_01971,Granite
TEST_01972,Granite
TEST_01973,Granite
TEST_01974,Granite
TEST_01975,Granite
TEST_01976,Granite
TEST_01977,Granite
TEST_01978,Granite
TEST_01979,Weathered_Rock
TEST_01980,Weathered_Rock
TEST_01981,Weathered_Rock
TEST_01982,Weathered_Rock
TEST_01983,Weathered_Rock
TEST_01984,Weathered_Rock
TEST_01985,Granite
TEST_01986,Granite
TEST_01987,Granite
TEST_01988,Granite
TEST_01989,Granite
TEST_01990,Granite
TEST_01991,Granite
TEST_01992,Granite
TEST_01993,Granite
TEST_01994,Granite
TEST_01995,Granite
TEST_01996,Granite
TEST_01997,Granite
TEST_01998,Granite
TEST_01999,Granite
TEST_02000,Weathered_Rock
TEST_02001,Weathered_Rock
TEST_02002,Granite
TEST_02003,Weathered_Rock
TEST_02004,Granite
TEST_02005,Granite
TEST_02006,Granite
TEST_02007,Granite
TEST_02008,Granite
TEST_02009,Granite
TEST_02010,Granite
TEST_02011,Weathered_Rock
TEST_02012,Weathered_Rock
TEST_02013,Weathered_Rock
TEST_02014,Weathered_Rock
TEST_02015,Granite
TEST_02016,Granite
TEST_02017,Granite
TEST_02018,Granite
TEST_02019,Granite
TEST_02020,Granite
TEST_02021,Granite
TEST_02022,Granite
TEST_02023,Weathered_Rock
TEST_02024,Weathered_Rock
TEST_02025,Weathered_Rock
TEST_02026,Granite
TEST_02027,Granite
TEST_02028,Granite
TEST_02029,Granite
TEST_02030,Granite
TEST_02031,Granite
TEST_02032,Weathered_Rock
TEST_02033,Granite
TEST_02034,Weathered_Rock
TEST_02035,Granite
TEST_02036,Granite
TEST_02037,Granite
TEST_02038,Weathered_Rock
TEST_02039,Weathered_Rock
TEST_02040,Weathered_Rock
TEST_02041,Granite
TEST_02042,Weathered_Rock
TEST_02043,Weathered_Rock
TEST_02044,Weathered_Rock
TEST_02045,Weathered_Rock
TEST_02046,Granite
TEST_02047,Granite
TEST_02048,Granite
TEST_02049,Granite
TEST_02050,Granite
TEST_02051,Granite
TEST_02052,Weathered_Rock
TEST_02053,Granite
TEST_02054,Granite
TEST_02055,Granite
TEST_02056,Granite
TEST_02057,Granite
TEST_02058,Granite
TEST_02059,Granite
TEST_02060,Granite
TEST_02061,Granite
TEST_02062,Weathered_Rock
TEST_02063,Weathered_Rock
TEST_02064,Weathered_Rock
TEST_02065,Granite
TEST_02066,Granite
TEST_02067,Granite
TEST_02068,Weathered_Rock
TEST_02069,Weathered_Rock
TEST_02070,Weathered_Rock
TEST_02071,Weathered_Rock
TEST_02072,Weathered_Rock
TEST_02073,Granite
TEST_02074,Granite
TEST_02075,Granite
TEST_02076,Weathered_Rock
TEST_02077,Weathered_Rock
TEST_02078,Weathered_Rock
TEST_02079,Weathered_Rock
TEST_02080,Granite
TEST_02081,Weathered_Rock
TEST_02082,Granite
TEST_02083,Weathered_Rock
TEST_02084,Granite
TEST_02085,Granite
TEST_02086,Granite
TEST_02087,Granite
TEST_02088,Granite
TEST_02089,Granite
TEST_02090,Granite
TEST_02091,Weathered_Rock
TEST_02092,Granite
TEST_02093,Granite
TEST_02094,Granite
TEST_02095,Weathered_Rock
TEST_02096,Granite
TEST_02097,Granite
TEST_02098,Weathered_Rock
TEST_02099,Granite
TEST_02100,Granite
TEST_02101,Granite
TEST_02102,Granite
TEST_02103,Granite
TEST_02104,Weathered_Rock
TEST_02105,Weathered_Rock
TEST_02106,Weathered_Rock
TEST_02107,Gneiss
TEST_02108,Granite
TEST_02109,Weathered_Rock
TEST_02110,Granite
TEST_02111,Granite
TEST_02112,Granite
TEST_02113,Granite
TEST_02114,Granite
TEST_02115,Granite
TEST_02116,Granite
TEST_02117,Granite
TEST_02118,Granite
TEST_02119,Granite
TEST_02120,Granite
TEST_02121,Granite
TEST_02122,Granite
TEST_02123,Weathered_Rock
TEST_02124,Weathered_Rock
TEST_02125,Granite
TEST_02126,Granite
TEST_02127,Granite
TEST_02128,Weathered_Rock
TEST_02129,Granite
TEST_02130,Granite
TEST_02131,Granite
TEST_02132,Weathered_Rock
TEST_02133,Granite
TEST_02134,Granite
TEST_02135,Weathered_Rock
TEST_02136,Granite
TEST_02137,Granite
TEST_02138,Granite
TEST_02139,Granite
TEST_02140,Granite
TEST_02141,Granite
TEST_02142,Granite
TEST_02143,Weathered_Rock
TEST_02144,Weathered_Rock
TEST_02145,Weathered_Rock
TEST_02146,Weathered_Rock
TEST_02147,Weathered_Rock
TEST_02148,Weathered_Rock
TEST_02149,Weathered_Rock
TEST_02150,Granite
TEST_02151,Granite
TEST_02152,Granite
TEST_02153,Granite
TEST_02154,Granite
TEST_02155,Granite
TEST_02156,Weathered_Rock
TEST_02157,Weathered_Rock
TEST_02158,Weathered_Rock
